   1.0000000000000000e+00	   1.0000000000000000e+00	   1.4171710502888135e-03	   1.0000000000000001e-01	   2.6802044026337864e+01	   1.7677377011205808e-01	   6.8879999999999995e+01	   1.2176177285318559e+01	   3.6823967498054722e-02	   9.6927168128324726e-01	
   1.0000000000000000e+00	   2.0000000000000000e+00	   1.3289075711192160e-03	   1.0000000000000001e-01	   2.6617604941093877e+01	   1.7677377011205808e-01	   6.8879999999999995e+01	   1.2176177285318559e+01	   3.2535679322907102e-02	   9.7384058370252746e-01	
   1.0000000000000000e+00	   3.0000000000000000e+00	   1.2787045915833948e-03	   1.0000000000000001e-01	   3.2358405811766922e+01	   1.7677377011205808e-01	   6.8879999999999995e+01	   1.2176177285318559e+01	   3.7538868352807987e-02	   9.6468718303953982e-01	
   2.0000000000000000e+00	   1.0000000000000000e+00	   1.3678535098635819e-03	   1.0000000000000001e-01	   3.5069062397564103e+01	   2.5688456756150752e-01	   3.6340000000000003e+01	   9.3351851851851837e+00	   7.0055735647503628e-02	   7.9749022895138677e-01	
   2.0000000000000000e+00	   2.0000000000000000e+00	   1.4543932138820165e-03	   1.0000000000000001e-01	   3.1674803258304536e+01	   2.5688456756150752e-01	   3.6340000000000003e+01	   9.3351851851851837e+00	   6.0307268936304489e-02	   8.6751016281670701e-01	
   2.0000000000000000e+00	   3.0000000000000000e+00	   1.4303200764907171e-03	   1.0000000000000001e-01	   4.2059180446493535e+01	   2.5688456756150752e-01	   3.6340000000000003e+01	   9.3351851851851837e+00	   5.1341342646786421e-02	   9.1756520798241259e-01	
   3.0000000000000000e+00	   1.0000000000000000e+00	   1.8558473933070634e-03	   1.0000000000000001e-01	   4.0180217155967156e+01	   1.8941435826619038e-01	   5.0460000000000001e+01	   9.5578485181119675e+00	   5.6837206515886259e-02	   9.5464111682147879e-01	
   3.0000000000000000e+00	   2.0000000000000000e+00	   1.9832340455970764e-03	   1.0000000000000001e-01	   3.8205155951430605e+01	   1.8941435826619038e-01	   5.0460000000000001e+01	   9.5578485181119675e+00	   7.4614936195289971e-02	   9.2934859823309746e-01	
   3.0000000000000000e+00	   3.0000000000000000e+00	   1.9986824850839430e-03	   1.0000000000000001e-01	   3.8199818330476866e+01	   1.8941435826619038e-01	   5.0460000000000001e+01	   9.5578485181119675e+00	   6.1567206715983813e-02	   9.5193612869552857e-01	
