   1.0000000000000000e+00	   1.0000000000000000e+00	   1.1483654268325998e-03	   1.0000000000000001e-01	   1.8961884073858393e+01	   2.2300000000000000e-01	   1.3157894736842107e+02	   2.9342105263157897e+01	   5.3135616629422164e-02	   9.6156140960465819e-01	
   1.0000000000000000e+00	   2.0000000000000000e+00	   1.0659794607651399e-03	   1.0000000000000001e-01	   1.8044046149034568e+01	   2.6700000000000002e-01	   1.2500000000000000e+02	   3.3375000000000000e+01	   8.2589166408070888e-02	   8.3732253523069089e-01	
   1.0000000000000000e+00	   3.0000000000000000e+00	   1.1970116415619923e-03	   1.0000000000000001e-01	   1.7134119181349948e+01	   2.5600000000000001e-01	   1.1363636363636363e+02	   2.9090909090909090e+01	   9.2918375247722729e-02	   8.3808388598223216e-01	
   1.0000000000000000e+00	   4.0000000000000000e+00	   1.2349286734521898e-03	   1.0000000000000001e-01	   1.9520218420590652e+01	   2.5100000000000000e-01	   1.1363636363636363e+02	   2.8522727272727270e+01	   8.0629838313565391e-02	   8.7786786780967252e-01	
   1.0000000000000000e+00	   5.0000000000000000e+00	   1.3423371073070084e-03	   1.0000000000000001e-01	   1.9164562658853868e+01	   2.6900000000000002e-01	   7.1428571428571431e+01	   1.9214285714285715e+01	   8.5578215501510277e-02	   8.6504033569941408e-01	
   1.0000000000000000e+00	   6.0000000000000000e+00	   1.3787564049455336e-03	   1.0000000000000001e-01	   2.0892675522714956e+01	   2.6800000000000002e-01	   6.1728395061728399e+01	   1.6543209876543212e+01	   1.0182065080590723e-01	   8.0769218701413670e-01	
   1.0000000000000000e+00	   7.0000000000000000e+00	   1.1479453709854245e-03	   1.0000000000000001e-01	   1.8158695991760982e+01	   2.3100000000000001e-01	   1.0416666666666667e+02	   2.4062500000000004e+01	   6.6859860824265024e-02	   9.2375532657789994e-01	
   1.0000000000000000e+00	   8.0000000000000000e+00	   1.3496786951084452e-03	   1.0000000000000001e-01	   2.2479004083806068e+01	   2.2000000000000000e-01	   3.3112582781456958e+01	   7.2847682119205306e+00	   1.0360384534058194e-01	   8.3544968963793798e-01	
   1.0000000000000000e+00	   9.0000000000000000e+00	   1.1316599973785642e-03	   1.0000000000000001e-01	   3.1225301799164502e+01	   2.0799999999999999e-01	   1.2820512820512820e+02	   2.6666666666666668e+01	   7.2205533949084438e-02	   9.4075163378091553e-01	
   1.0000000000000000e+00	   1.0000000000000000e+01	   1.2451158999816226e-03	   1.0000000000000001e-01	   2.7162250951751592e+01	   3.4599999999999997e-01	   4.7619047619047628e+01	   1.6476190476190478e+01	   6.1248550857488440e-02	   9.0838560892860831e-01	
   1.0000000000000000e+00	   1.1000000000000000e+01	   5.0000000002227722e-04	   1.0000000000000001e-01	   1.0718815120183027e+02	   4.9765415549597858e-01	   1.0325259515570934e+01	   5.1384083044982702e+00	   2.9949742199092782e-02	   8.6082233886521209e-01	
   1.0000000000000000e+00	   1.2000000000000000e+01	   8.6891481667023625e-04	   1.0000000000000001e-01	   5.5485476728390218e+01	   4.6534936998854520e-01	   4.1082352941176467e+01	   1.9117647058823529e+01	   7.3077519708394337e-02	   5.6380467377589460e-01	
   1.0000000000000000e+00	   1.3000000000000000e+01	   8.9371520681833666e-04	   1.0000000000000001e-01	   4.8343676461967938e+01	   4.5716822015090985e-01	   1.8366847826086957e+01	   8.3967391304347831e+00	   4.3575371289462650e-02	   8.9294388210960096e-01	
   1.0000000000000000e+00	   1.4000000000000000e+01	   1.1029645250835429e-03	   1.0000000000000001e-01	   5.0206797696826733e+01	   4.6048632218844987e-01	   4.9104477611940297e+01	   2.2611940298507463e+01	   3.9236625049652182e-02	   9.3514579002786391e-01	
   2.0000000000000000e+00	   1.0000000000000000e+00	   9.2260263499280455e-04	   1.0000000000000001e-01	   2.8385924628607349e+01	   3.4100000000000003e-01	   1.1904761904761904e+02	   4.0595238095238095e+01	   3.4314564977100448e-02	   9.2393616333670092e-01	
   2.0000000000000000e+00	   2.0000000000000000e+00	   2.4577796789086708e-03	   1.0000000000000001e-01	   2.6776249419719324e+01	   2.0799999999999999e-01	   5.8823529411764703e+01	   1.2235294117647058e+01	   1.3440755463692766e-01	   8.3978658536630590e-01	
   2.0000000000000000e+00	   3.0000000000000000e+00	   1.1138447616620231e-03	   1.0000000000000001e-01	   3.6074951251326205e+01	   3.4000000000000002e-01	   1.1904761904761904e+02	   4.0476190476190474e+01	   3.4506637232429097e-02	   9.4482112320592515e-01	
   2.0000000000000000e+00	   4.0000000000000000e+00	   2.9688628032300802e-03	   1.0000000000000001e-01	   4.5721125781131171e+01	   2.0799999999999999e-01	   5.8823529411764703e+01	   1.2235294117647058e+01	   1.4102962149156795e-01	   8.3703846944659988e-01	
   3.0000000000000000e+00	   1.0000000000000000e+00	   1.3911075845085853e-03	   1.0000000000000001e-01	   8.1828786313706345e+00	   2.8499999999999998e-01	   1.2195121951219514e+02	   3.4756097560975611e+01	   9.2440494894437897e-02	   8.3633493041421914e-01	
   3.0000000000000000e+00	   2.0000000000000000e+00	   1.2884737822907667e-03	   1.0000000000000001e-01	   7.9149641009539105e+00	   2.9299999999999998e-01	   1.3888888888888889e+02	   4.0694444444444443e+01	   1.0195517160756612e-01	   7.7805728863271029e-01	
   3.0000000000000000e+00	   3.0000000000000000e+00	   1.2646922403571914e-03	   1.0000000000000001e-01	   1.2743404657476786e+01	   2.6500000000000001e-01	   1.1363636363636363e+02	   3.0113636363636363e+01	   1.1946711852298712e-01	   7.6034620687304411e-01	
   3.0000000000000000e+00	   4.0000000000000000e+00	   1.4086346405109895e-03	   1.0000000000000001e-01	   1.2888480033978652e+01	   2.9999999999999999e-01	   1.0869565217391305e+02	   3.2608695652173914e+01	   5.9015688968437049e-02	   9.3166336517992776e-01	
   3.0000000000000000e+00	   5.0000000000000000e+00	   1.4002535069737245e-03	   1.0000000000000001e-01	   8.9839148303390211e+00	   3.8900000000000001e-01	   1.4705882352941177e+02	   5.7205882352941181e+01	   5.7523426481292883e-02	   9.4179473081094800e-01	
   3.0000000000000000e+00	   6.0000000000000000e+00	   1.2804468211606577e-03	   1.0000000000000001e-01	   1.0590228697479942e+01	   3.9100000000000001e-01	   1.3157894736842107e+02	   5.1447368421052637e+01	   5.9565129625535777e-02	   9.2592954407625527e-01	
   3.0000000000000000e+00	   7.0000000000000000e+00	   1.3170441511179078e-03	   1.0000000000000001e-01	   1.1588657741894140e+01	   3.6599999999999999e-01	   1.2500000000000000e+02	   4.5750000000000000e+01	   5.8786578012522593e-02	   9.3843003924525115e-01	
   3.0000000000000000e+00	   8.0000000000000000e+00	   1.4838006302376292e-03	   1.0000000000000001e-01	   1.2999381904653506e+01	   3.5699999999999998e-01	   1.3513513513513513e+02	   4.8243243243243242e+01	   5.5247638994166473e-02	   9.3932273309781444e-01	
   4.0000000000000000e+00	   1.0000000000000000e+00	   2.4076546701047872e-03	   1.0000000000000001e-01	   2.9923369701715920e+01	   2.1400000000000000e-01	   6.0240963855421683e+01	   1.2891566265060241e+01	   1.0056718706295589e-01	   8.8596013180950772e-01	
   4.0000000000000000e+00	   2.0000000000000000e+00	   1.5987009343601075e-03	   1.0000000000000001e-01	   1.2145626479184525e+01	   2.0200000000000001e-01	   5.9523809523809518e+01	   1.2023809523809522e+01	   6.0887276642738151e-02	   9.1553637308354996e-01	
   4.0000000000000000e+00	   3.0000000000000000e+00	   1.4842519006619715e-03	   1.0000000000000001e-01	   2.2078722358692026e+01	   2.4800000000000000e-01	   6.0975609756097569e+01	   1.5121951219512196e+01	   6.1354816657345157e-02	   8.9009117182668207e-01	
   4.0000000000000000e+00	   4.0000000000000000e+00	   2.3191275378752680e-03	   1.0000000000000001e-01	   7.6628668355292717e+00	   1.2100000000000000e-01	   6.0240963855421683e+01	   7.2891566265060241e+00	   1.1600505547459855e-01	   9.0735149317050989e-01	
   4.0000000000000000e+00	   5.0000000000000000e+00	   1.3712925787699253e-03	   1.0000000000000001e-01	   1.8194698470533364e+01	   2.2500000000000001e-01	   1.1363636363636363e+02	   2.5568181818181817e+01	   5.9133335095049151e-02	   8.9904586485946825e-01	
   4.0000000000000000e+00	   6.0000000000000000e+00	   1.4040634077902470e-03	   1.0000000000000001e-01	   2.9437176580301646e+01	   2.0599999999999999e-01	   6.0240963855421683e+01	   1.2409638554216867e+01	   4.0881709095729322e-02	   9.6100494745274578e-01	
