   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0560689005901893e-03	   1.0000000000000001e-01	   2.2520401338169972e+01	   3.0599999999999994e-01	   7.8125000000000000e+01	   2.3906249999999996e+01	   9.4013677119111488e-02	   8.7963101797737753e-01	
   1.0000000000000000e+00	   2.0000000000000000e+00	   1.0664747706283430e-03	   1.0000000000000001e-01	   2.8968001351369512e+01	   3.0599999999999994e-01	   7.8125000000000000e+01	   2.3906249999999996e+01	   1.0745141504169840e-01	   8.3844985653870763e-01	
   1.0000000000000000e+00	   3.0000000000000000e+00	   9.2486492445467260e-04	   1.0000000000000001e-01	   4.3481607089685724e+01	   3.0599999999999994e-01	   7.8125000000000000e+01	   2.3906249999999996e+01	   1.0538657446665431e-01	   8.2273109637669350e-01	
   2.0000000000000000e+00	   1.0000000000000000e+00	   8.7008340343683939e-04	   1.0000000000000001e-01	   4.2888480479516893e+01	   4.8332228849127451e-01	   6.0975609756097562e+01	   2.9470871249467958e+01	   1.1041355503360065e-01	   6.2007108130087363e-01	
   2.0000000000000000e+00	   2.0000000000000000e+00	   9.3514261609416128e-04	   1.0000000000000001e-01	   4.4401723979690367e+01	   4.7628582820183413e-01	   6.0975609756097562e+01	   2.9041818792794764e+01	   1.1395104139129540e-01	   6.0708428599476982e-01	
   2.0000000000000000e+00	   3.0000000000000000e+00	   7.7160173469057055e-04	   1.0000000000000001e-01	   7.5533291204865833e+01	   4.6409771958346147e-01	   6.0975609756097562e+01	   2.8298641438015942e+01	   7.6332926455185052e-02	   7.1582411942988611e-01	
   3.0000000000000000e+00	   1.0000000000000000e+00	   1.6900413916686940e-03	   1.0000000000000001e-01	   2.5484139981986925e+01	   2.0280000000000001e-01	   4.2372881355932208e+01	   8.5932203389830519e+00	   1.6756078632728660e-01	   8.4758560928167981e-01	
   3.0000000000000000e+00	   2.0000000000000000e+00	   1.8556774115140709e-03	   1.0000000000000001e-01	   3.0467216580338768e+01	   2.0280000000000001e-01	   4.2372881355932208e+01	   8.5932203389830519e+00	   1.3407879715652274e-01	   8.9697344316782202e-01	
   3.0000000000000000e+00	   3.0000000000000000e+00	   1.4112141122265510e-03	   1.0000000000000001e-01	   7.1813461416908268e+01	   2.0280000000000001e-01	   4.2372881355932208e+01	   8.5932203389830519e+00	   1.4637951782405664e-01	   8.7506813275963546e-01	
   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0154724488563873e-03	   1.0000000000000001e-01	   2.4238273677877935e+01	   3.0599999999999994e-01	   7.8125000000000000e+01	   2.3906249999999996e+01	   9.9033909822896879e-02	   8.6522307847787561e-01	
   1.0000000000000000e+00	   2.0000000000000000e+00	   9.1636748685336846e-04	   1.0000000000000001e-01	   5.4127450629034819e+01	   3.0599999999999994e-01	   7.8125000000000000e+01	   2.3906249999999996e+01	   7.6004245559815317e-02	   9.0188918593246636e-01	
   1.0000000000000000e+00	   3.0000000000000000e+00	   8.3050225083993660e-04	   1.0000000000000001e-01	   8.2677415408868725e+01	   3.0599999999999994e-01	   7.8125000000000000e+01	   2.3906249999999996e+01	   8.6104415790630717e-02	   8.6989039547442559e-01	
   2.0000000000000000e+00	   1.0000000000000000e+00	   1.0537372459900381e-03	   1.0000000000000001e-01	   3.9381872252908252e+01	   4.9149133090639840e-01	   6.0975609756097562e+01	   2.9968983591853561e+01	   1.0244447820347466e-01	   7.3039124224852170e-01	
   2.0000000000000000e+00	   2.0000000000000000e+00	   5.5456525149909979e-04	   1.0000000000000001e-01	   6.2727788870470661e+01	   4.8940586298792915e-01	   6.0975609756097562e+01	   2.9841820913898118e+01	   1.1674462174122816e-01	  -4.5292862157602753e-01	
   2.0000000000000000e+00	   3.0000000000000000e+00	   5.0000013083518070e-04	   1.0000000000000001e-01	   1.6081712951998966e+01	   4.8154354496105728e-01	   6.0975609756097562e+01	   2.9362411278113250e+01	   9.5378761293652706e-02	  -4.7370069462191955e-01	
   3.0000000000000000e+00	   1.0000000000000000e+00	   1.5142452801583423e-03	   1.0000000000000001e-01	   1.6987296366497169e+01	   3.0480000000000002e-01	   6.7567567567567565e+01	   2.0594594594594597e+01	   8.6550860052961490e-02	   9.2013896753969604e-01	
   3.0000000000000000e+00	   2.0000000000000000e+00	   8.9287111552346639e-04	   1.0000000000000001e-01	   2.9269085578611850e+01	   3.0480000000000002e-01	   6.7567567567567565e+01	   2.0594594594594597e+01	   1.5664172686403710e-01	   5.4908313964367361e-01	
   3.0000000000000000e+00	   3.0000000000000000e+00	   8.6874714937957946e-04	   1.0000000000000001e-01	   4.8824088114667148e+01	   3.0480000000000002e-01	   6.7567567567567565e+01	   2.0594594594594597e+01	   1.3803414496832062e-01	   6.0290626712227169e-01	
